title,aid,link,createtime,desc,ownertoken,like,coin,reply,share,favorite,view,danmaku
美国务卿谈阿富汗撤军理由：得集中精力和资源应对与中国关系等事项,757660294,https://www.bilibili.com/video/BV1864y1m7WJ,1618805585,美国从阿富汗撤军和中国有没有关系？美国国务卿布林肯18日在美国广播公司（ABC）的“本周”节目上说：“我们的议程上还有其他非常重要的事项，包括与中国的关系，包括处理从气候变化到新冠疫情的种种事务。这就是我们必须集中精力和资源的地方。”,328271007,365,0,40,9,23,6712,9
电影《东风之2035年撤军没撤明白》,903498184,https://www.bilibili.com/video/BV1QP4y1Q7w6,1670391916,-,1196931177,6,1,0,0,1,99,0
李肃：以色列部分撤军，经济压力、战场险境与国际压力所致,665677553,https://www.bilibili.com/video/BV1Ha4y1q7qh,1704262836,,616975713,343,6,12,7,10,7650,3
【军工回忆录】多部委协同，史上最大的撤侨行动，这面红旗就是你回家的路。【二十五】,652401441,https://www.bilibili.com/video/BV1pY4y1U7Ep,1677207467,"BGM:Cooper Ave - The Westerlies
上次提到肚皮舞的时候，看你们对那个片段意犹未尽。
这次我把完整视频放上了，大家可以学起来了。
新的一期，也请新的支持了。谢谢大家，也希望大家喜欢。",2709015,8448,2934,291,83,1119,189062,343
在美军撤军时搞偷袭,292443072,https://www.bilibili.com/video/BV1ff4y137bW,1629456040,-,1423823866,5,0,3,0,1,71,0
俄式撤军  指将全俄罗斯能动的部队都拉到前线   [节选],724217218,https://www.bilibili.com/video/BV1uS4y1k7Ef,1645200017,本视频内容来源于双尾彗星直播间（https://b23.tv/e7oVU5C) 欢迎各位亲自前往收看以及订阅,165126669,39,1,2,8,10,858,1
古特雷斯呼吁普京撤军，美国是否也应被恳求？,659383343,https://www.bilibili.com/video/BV1Bh4y1r7Nh,1691310622,-,3493294011058756,3,0,7,1,0,233,0
两版诸葛亮设空城计，旧版孔明紧张冒汗，新版撤军后泪流满面,370915339,https://www.bilibili.com/video/BV1eZ4y1W7U5,1591342446,两版诸葛亮设空城计，旧版孔明紧张冒汗，新版撤军后泪流满面,592040583,136,4,74,42,34,14915,97
TTG还想过来抢龙？门都没有！还有羲和的“整顿整顿撤军撤军”哈哈哈哈小妖怪真的成长了呀,594152366,https://www.bilibili.com/video/BV1Yq4y1t7aW,1645277798,-,436385651,436,9,30,2,26,20738,113
美国国家地理 《交火》 撤军前夜拯救落单海豹 美军撤军完结篇,1301477039,https://www.bilibili.com/video/BV1mu4m137Jz,1709578518,2024年0931地区玩家外拍娱乐，视频内道具均合法，拍摄于合法场地并备案，无敏感内容，祝大家新年快乐,4310078,15,17,2,5,5,390,0
1995年9月17日 波黑塞族军队加快从萨拉热窝周边撤军,452448750,https://www.bilibili.com/video/BV1Wj411W7QV,1702795343,https://www.youtube.com/watch?v=OgEOi-uyqRY,693536414,68,2,13,4,64,2740,0
美德闹翻了？特朗普突然下令撤军9500人，德国没给好脸色,710887951,https://www.bilibili.com/video/BV1tQ4y1P7SM,1591767701,美德闹翻了？特朗普突然下令撤军9500人，德国没给好脸色,306842296,955,5,366,15,66,54800,80
罕见！北约秘书长公开批评特朗普撤军决定,800293552,https://www.bilibili.com/video/BV1ey4y1z7x8,1605684842,"来源：央视军事
特朗普下令从阿富汗、伊拉克撤军2500人，北约秘书长斯托尔滕贝格17日警告称，美军仓促撤离可能会使阿富汗再次成为“国际恐怖分子的平台”。他强调，应在适当时候，以协调有序的方式一起离开。法新社报道，这是斯托尔滕贝格对特朗普罕见的公开批评。",21778636,2523,5,140,7,64,27789,37
167印巴战争 印度在北方邻居重压下撤军  三哥:不战而屈人之兵,277938576,https://www.bilibili.com/video/BV1nw411M7u7,1699000379,,1980721893,11258,1018,189,91,481,150228,221
"布基纳法索集会庆祝法国撤军,民众高举""打倒帝国主义""标语牌",223597454,https://www.bilibili.com/video/BV1W8411G7LA,1674987059,"布基纳法索集会庆祝法国撤军,民众高举&quot;打倒帝国主义&quot;标语牌",651369596,7717,120,283,380,737,82159,19
美或想再次挑起战火，谁知数万韩国民众在线抗议，要求美国撤军,557182663,https://www.bilibili.com/video/BV1ee4y1f7DK,1660870123,台海问题还没有结束，美国又和韩国联合军演，或许在为“战争”做准备，谁知韩国民众先不干了，大声抗议。,396601031,45,1,0,3,2,607,0
拜登再为撤军辩护：美军撤离后 阿富汗混乱不可避免,547498682,https://www.bilibili.com/video/BV12q4y1M7Ry,1629330464,“有一种方法能在避免混乱的情况下撤军，但不知道怎么进行。”当地时间18日，ABC新闻发布美国总统拜登关于阿富汗局势的独家访谈。被问及美国撤军的处理方式是否有更好的处理办法，拜登表示，美军撤离后阿富汗的混乱不可避免。,328271007,431,0,42,6,11,4386,10
俄罗斯国防部发言人宣布从蛇岛撤军 “任务完成 出于善意”,812968801,https://www.bilibili.com/video/BV1d34y1H7yG,1656583180,6月30日，俄罗斯国防部发言人科纳申科夫宣布，俄军已完成既定任务，出于善意从蛇岛撤军。,526235992,1338,54,562,68,151,26907,26
【影视片段】克拉特鲁斯劝说亚历山大撤军：我们只是卑贱的凡人，不想搅扰众神,528772290,https://www.bilibili.com/video/BV1gu411x7Ff,1684500640,-,1487765914,12,1,3,0,2,227,0
俄乌战报，防务瞭望，12月22日更新，乌军在赫尔松部分撤军，俄军半包围斯特波沃耶！泽连斯基将度过一个悲伤的圣诞节,410017989,https://www.bilibili.com/video/BV1qG411r7aM,1703231677,-,3494362036046449,63,5,14,4,2,4417,0
为何说拜登团队是垃圾？蔡正元的根据是阿富汗撤军和俄乌战争,664033502,https://www.bilibili.com/video/BV1Sa4y1d7w7,1701236355,听清华大学博士蔡正元分析，为何拜登政府是垃圾团队，蔡博士的根据是阿富汗撤军和俄乌战争。,3494375388612678,11,3,6,1,2,414,0
瓦格纳厨子怒骂水木土大将军不给弹药并威胁瓦格纳撤军,740797616,https://www.bilibili.com/video/BV19k4y1E75U,1683285172,-,1296499895,9,0,1,11,7,894,0
以色列北部多辆坦克被真主党用导弹摧毁。俄军军舰被乌军击沉，美制坦克 M 1又没了。美国暂时没有从伊拉克撤军打算。#俄乌冲突 #巴以冲突 #国际新闻,1901263560,https://www.bilibili.com/video/BV1dm411f7XB,1709687377,-,406454752,82,2,1,1,1,879,0
阿夫迪夫卡的乌克兰陆军装甲运兵车在撤退过程中被击俄军中！乌克兰军队从阿夫杰耶夫卡撤军是俄罗斯自2023年解放阿尔捷莫夫斯克以来的最大胜利。,1350939900,https://www.bilibili.com/video/BV1Az421R7YX,1708238012,阿夫迪夫卡的乌克兰陆军装甲运兵车在撤退过程中被击俄军中！乌克兰军队从阿夫杰耶夫卡撤军是俄罗斯自2023年解放阿尔捷莫夫斯克以来的最大胜利。,3546578285497204,95,2,16,2,13,6421,11
“每年庆祝”！阿富汗塔利班政府将美国撤军日定为全国假日,784943310,https://www.bilibili.com/video/BV1U14y1m7p2,1687089330,据“今日俄罗斯”（RT）电视台网站6月18日报道，根据阿富汗塔利班政府网站上公布的信息，该政府已将8月31日设立为一个新的全国性假日，“每年庆祝”。去年，塔利班政府及其支持者首次举行庆祝活动，纪念美国撤军一周年。最后一名美国军人在2021年8月31日撤军期限到期前不久登上军用运输机，结束了持续20年的阿富汗战争。,6250993,1540,4,150,16,63,13002,1
俄罗斯开始撤军，拜登宣称：尚未核实，仍有15万俄军继续“包围乌克兰”,681505278,https://www.bilibili.com/video/BV19S4y1G7Kf,1644976119,对于莫斯科宣布俄罗斯军队在军事演习后开始撤离靠近乌克兰边境地区，据“今日俄罗斯”（RT）报道，美国总统拜登当地时间15日对此作出回应，宣称美方“尚未核实”这一信息。,483787858,1836,11,314,67,128,40991,20
（中配版）普京从乌克兰撤军，这个世界就和平了？【赫德森-另类视野】,510592517,https://www.bilibili.com/video/BV17u411v7L9,1649744863,我们邀请了国际著名金融史学家迈克尔·赫德森来谈一谈他对于俄乌冲突的看法。这是本系列第四期中配版，原声字幕版同时发布。,679619486,3736,595,240,190,470,33817,48
赫尔松主动撤军后，普京签署最严厉法案，诋毁军队后果严重,475149984,https://www.bilibili.com/video/BV13K411Z7y7,1668503224,赫尔松主动撤军后，普京签署最严厉法案，诋毁军队后果严重,1502178904,136,3,92,20,28,16709,3
“中国军人还没有撤，中国军人还站在这！”,944376971,https://www.bilibili.com/video/BV1WW4y1E7QY,1666671135,-,503823826,438,15,22,0,77,19239,2
羽才秀吉擅自从能登国撤军，被织田信长要求切腹谢罪,1451292405,https://www.bilibili.com/video/BV1Fi421Z7C4,1709733184,,697096694,11,0,0,0,2,443,1
惊天逆转！瓦格纳撤军，厨子离开俄罗斯！,572663508,https://www.bilibili.com/video/BV12z4y1H7T8,1687654356,-,1337360354,306,15,163,38,52,26375,33
到底撤不撤军？,872396755,https://www.bilibili.com/video/BV1nV4y1e7v1,1692319357,-,3537123657386203,2,0,1,0,0,222,0
美国中期选举一结束，俄罗斯就宣布从赫尔松撤军，巧合？赫尔松之战”的两套方案待大选结果而定,347411253,https://www.bilibili.com/video/BV1Jd4y1F7Kz,1668090619,-,2028382317,156,7,54,13,18,16359,7
2023最新电影《撤退》，讲述美军从阿富汗撤军之后的三个月,1451454603,https://www.bilibili.com/video/BV1Di421Z7vr,1709628664,-,3546565843093678,1,0,1,0,1,79,0
严谨的德国人撤军时，连一块石头都不会落下，不惜租用安-124运输机,933803416,https://www.bilibili.com/video/BV1DT4y1R7d3,1635150885,2021年5月27日，德国租用的一架安-124运输机降落在德国莱比锡机场，机上运载的是一块重达27吨的石头，刚从阿富汗运回来，负责此次运输任务是两个德军后勤营，伯格第171后勤营和贝利茨第172后勤营。到底是什么样的石头让德军如此重视，派遣两个营不远万里租用飞机都要运回来？,276131112,90,2,17,1,16,8536,4
撤军！乌克兰再一次被美国两党之争所以利用？,1650755335,https://www.bilibili.com/video/BV1vj421D79P,1708349785,撤军！乌克兰再一次被美国两党之争所以利用？ #慕尼黑安全会议 #俄乌每日局势 #美国总统大选 #乌克兰从阿夫杰耶夫卡撤军,1805216552,38,2,4,4,7,3948,0
中越战争：各国在联合国威胁中国撤军，李先念：不达目的不撤军,554793927,https://www.bilibili.com/video/BV1av4y137wn,1654524190,中越战争：各国在联合国威胁中国撤军，李先念：不达目的不撤军,34914107,7,2,0,0,2,422,1
美军在阿富汗撤军的真实一幕，百万民众想逃离！,528541565,https://www.bilibili.com/video/BV1ru41147Yz,1683903951,美军在阿富汗撤军的真实一幕，百万民众想逃离！,3493281432340753,1,0,0,0,0,165,0
美国宣布从伊拉克和阿富汗部分撤军 驻军人数均减至2500人,927871003,https://www.bilibili.com/video/BV1jK4y1f7xm,1605668419,11月17日，美国代理国防部长米勒宣布，到2021年1月15日，美国在阿富汗和伊拉克的驻军将均减少到2500人。,222103174,1886,12,140,15,42,22453,13
俄国防部：俄军从蛇岛撤军，以示善意,727888683,https://www.bilibili.com/video/BV1pS4y1p76Q,1656586623,-,483787858,2670,37,636,44,128,32451,13
客观讨论，俄乌战争中，俄罗斯损失到什么程度愿意撤军停战?,999473808,https://www.bilibili.com/video/BV1A44y1A7K3,1691385731,-,207232514,5,0,10,0,1,564,0
最新消息 瓦格纳谈判后同意撤军,615239518,https://www.bilibili.com/video/BV1hh4y1g7Bt,1687630471,推特截图,1892483002,17,0,14,3,2,2236,27
专家：美国从阿富汗主动撤军 是为集中力量对付中国,589981433,https://www.bilibili.com/video/BV1cq4y1D7TY,1629159820,专家表示，美国从阿富汗主动撤军，更多是其战略的一个主动选择，也是一种战略调整。这种战略调整意味着在未来，美国可能会在对华关系上想办法给予更大压力。,222103174,5035,27,245,82,120,61270,31
美总统候选人：美国曾承诺俄方 只要其从德国撤军北约绝不东扩,699464917,https://www.bilibili.com/video/BV18m4y1i75p,1685946875,小罗伯特·肯尼迪今年69岁。是美国前总统约翰·肯尼迪的侄子。其已宣布在2024年以民主党人身份竞选美国总统。近日他公开表示，在1991到1992年间，美国曾反复向俄罗斯人书面承诺，如果他们从德国撤出40万军队，并允许德国重新加入北约，美国就不会将北约向东移动一寸。从那之后，北约向东移动了一千多公里，并新增15个成员国。,6250993,5209,34,786,95,381,96359,27
瓦格纳撤军!公布原因!解散瓦格纳?,402745490,https://www.bilibili.com/video/BV1UV411u7df,1687653031,转载,310920604,7,0,3,0,0,1094,0
首席国哥:俄乌冲突乌克兰全面撤军玩命逃串，俄罗斯缴获美西方国家国家各种新型武器子弹数亿枚！,1300796519,https://www.bilibili.com/video/BV1Ku4m1A7TK,1708501959,-,552642893,96,4,26,3,10,6418,0
拜登谈阿富汗撤军：维持31日最后期限 越早完成越好,932610997,https://www.bilibili.com/video/BV1dM4y1V7yS,1629896629,当地时间24日下午，美国总统拜登宣布，维持8月31日从阿富汗撤军的最后期限，但前提是继续与塔利班合作。此前，塔利班发言人沙欣在接受媒体采访时，就曾发出严厉警告：如果拜登延迟撤军，那么“后果自负”。,495310202,35,1,3,0,3,414,2
开战一个多月未拿下基辅，俄消耗不起了？普京紧急下令：迅速撤军,637808032,https://www.bilibili.com/video/BV1aY4y1v7Qt,1648979815,4月2日乌克兰总统顾问首席谈判代表波多利亚克对外表示，俄军正在从基辅和切尔尼戈夫方向迅速撤退，但是他们正在采取另一种战术，就是向东和向南撤退。,606464177,673,20,976,26,52,46288,61
俄宣布撤军！赫尔松战场一夜间风云突变,859990399,https://www.bilibili.com/video/BV1MG4y1f7kQ,1668061127,-,524412984,31,0,4,0,5,3601,3
普京妥协了？乌克兰大撤军，是你不知道的普京智慧,757829740,https://www.bilibili.com/video/BV1Y64y1U71W,1619437321,,1805945377,14,2,0,1,3,1543,1
美国从阿富汗撤军一周年,772023353,https://www.bilibili.com/video/BV1414y14769,1660578656,"美国从阿富汗撤军一周年 
自美国军队撤出阿富汗已经整整过去一年了，一年前的仓促、混乱和绝望，你还记得吗？",501247999,6850,238,538,253,467,51532,24
塔利班支持者抬棺庆祝美国撤军，棺材披挂美英法国旗,377673363,https://www.bilibili.com/video/BV1xf4y1N7V4,1630459500,"https://www.youtube.com/watch?v=b8U4iX-H1Tc
8月31日，塔利班支持者在阿富汗东部城市霍斯特举行了一场“假葬礼”，庆祝美国完成从阿富汗撤军。披挂着美、英、法三国国旗和北约旗帜的棺材被抬着从人群中穿过。现场有人举着枪支、挥舞塔利班旗帜，或用手机拍下这一场面。据路透社报道，这是阿富汗全国举行的庆祝美国撤军活动的一部分。塔利班一名官员告诉当地媒体：“8月31日是我们的自由日”。",10330740,22105,142,1137,431,647,272220,649
欧盟集体警告：中国若不让俄罗斯撤军，将难与中国发展正常关系,528509340,https://www.bilibili.com/video/BV1hu41147Je,1683987236,真是岂有此理，欧盟外长会警告说，中国如果不敦促俄罗斯从乌克兰撤军，欧盟将很难跟中国发展正常关系。,534982098,337,5,133,2,16,12248,23
